#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
1456	NR_134523	chr10	+	114206745	114210483	114210483	114210483	2	114206745,114208639,	114207225,114210483,	0	VTI1A	unk	unk	-1,-1,
1456	NR_134522	chr10	+	114206745	114210483	114210483	114210483	3	114206745,114208139,114208639,	114207225,114208247,114210483,	0	VTI1A	unk	unk	-1,-1,-1,
1461	NM_001349871	chr10	+	114886391	114927436	114886637	114921344	12	114886391,114900942,114903681,114905769,114910756,114911483,114912091,114917779,114918425,114919678,114921337,114925313,	114886640,114901075,114903784,114905856,114910882,114911643,114912199,114917828,114918476,114919751,114921362,114927436,	0	TCF7L2	cmpl	cmpl	0,0,1,2,2,2,0,0,1,1,2,-1,
1461	NM_001349870	chr10	+	114889391	114927436	114889623	114921344	12	114889391,114900942,114903681,114905769,114910756,114911483,114912091,114917779,114918425,114919678,114921337,114925313,	114889746,114901075,114903784,114905856,114910882,114911643,114912199,114917828,114918476,114919751,114921362,114927436,	0	TCF7L2	cmpl	cmpl	0,0,1,2,2,2,0,0,1,1,2,-1,
1468	NM_000684	chr10	+	115803805	115806667	115803891	115805325	1	115803805,	115806667,	0	ADRB1	cmpl	cmpl	0,
1525	NM_001320654	chr10	-	123237843	123290828	123239370	123286266	17	123237843,123243211,123244908,123246867,123247504,123256045,123258008,123260339,123263303,123274630,123276832,123279492,123285668,123286242,123287189,123289835,123290780,	123239535,123243317,123245046,123246938,123247627,123256236,123258119,123260461,123263455,123274833,123276977,123279683,123285708,123286468,123287517,123289972,123290828,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,0,-1,-1,-1,
1538	NM_004725	chr10	+	124913759	124924886	124914433	124923351	8	124913759,124914433,124915173,124917244,124919922,124921751,124922127,124923335,	124914001,124914628,124915243,124917396,124920081,124921929,124922344,124924886,	0	BUB3	cmpl	cmpl	-1,0,0,1,0,0,1,2,
1538	NM_001007793	chr10	+	124913759	124924886	124914433	124924572	8	124913759,124914433,124915173,124917244,124919922,124921751,124922127,124924562,	124914001,124914628,124915243,124917396,124920081,124921929,124922344,124924886,	0	BUB3	cmpl	cmpl	-1,0,0,1,0,0,1,2,
1576	NM_002417	chr10	-	129894924	129924468	129897453	129923931	15	129894924,129899521,129900842,129908641,129909908,129910190,129910396,129911690,129913191,129914754,129917516,129921144,129921354,129923839,129924362,	129897519,129899965,129907687,129908797,129910080,129910309,129910709,129911866,129914271,129914800,129917583,129921260,129921433,129924020,129924468,	0	MKI67	cmpl	cmpl	0,0,1,1,0,1,0,1,1,0,2,0,2,0,-1,
1576	NM_001145966	chr10	-	129894924	129924468	129897453	129923931	14	129894924,129899521,129900842,129908641,129909908,129910190,129910396,129911690,129914754,129917516,129921144,129921354,129923839,129924362,	129897519,129899965,129907687,129908797,129910080,129910309,129910709,129911866,129914800,129917583,129921260,129921433,129924020,129924468,	0	MKI67	cmpl	cmpl	0,0,1,1,0,1,0,1,0,2,0,2,0,-1,
1617	NM_000773	chr10	+	135340866	135352620	135340899	135352468	9	135340866,135341984,135345088,135345627,135346195,135347259,135350566,135351254,135352283,	135341076,135342144,135345238,135345788,135346372,135347401,135350754,135351396,135352620,	0	CYP2E1	cmpl	cmpl	0,0,1,1,0,0,1,0,1,
10	NM_006391	chr11	+	9406168	9469674	9406310	9466741	25	9406168,9424836,9430032,9431474,9435801,9438605,9441957,9442160,9444552,9445323,9446460,9446692,9450086,9450577,9451220,9452421,9455116,9455267,9456480,9457817,9459300,9459626,9462001,9463627,9466643,	9406394,9424918,9430186,9431633,9435958,9438695,9442052,9442245,9444687,9445423,9446537,9446809,9450176,9450743,9451381,9452550,9455183,9455393,9456578,9457913,9459521,9459832,9462208,9463744,9469674,	0	IPO7	cmpl	cmpl	0,0,1,2,2,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,1,
16	NM_001282652	chr11	+	63952743	63972020	63953296	63971598	14	63952743,63960549,63961660,63961950,63963116,63964742,63964964,63965325,63967411,63967640,63970347,63970596,63970921,63971525,	63953446,63960759,63961802,63962092,63963285,63964869,63965067,63965446,63967508,63967765,63970384,63970700,63971094,63972020,	0	STIP1	cmpl	cmpl	0,0,0,1,2,0,1,2,0,1,0,1,0,2,
16	NM_001282653	chr11	+	63953586	63972020	63953733	63971598	14	63953586,63960549,63961732,63961950,63963116,63964742,63964964,63965325,63967411,63967640,63970347,63970596,63970921,63971525,	63953742,63960759,63961802,63962092,63963285,63964869,63965067,63965446,63967508,63967765,63970384,63970700,63971094,63972020,	0	STIP1	cmpl	cmpl	0,0,0,1,2,0,1,2,0,1,0,1,0,2,
16	NM_006819	chr11	+	63953586	63972020	63953733	63971598	14	63953586,63960549,63961660,63961950,63963116,63964742,63964964,63965325,63967411,63967640,63970347,63970596,63970921,63971525,	63953742,63960759,63961802,63962092,63963285,63964869,63965067,63965446,63967508,63967765,63970384,63970700,63971094,63972020,	0	STIP1	cmpl	cmpl	0,0,0,1,2,0,1,2,0,1,0,1,0,2,
17	NM_001184740	chr11	+	70244611	70282690	70253403	70282514	19	70244611,70251370,70253403,70253623,70255936,70260647,70261768,70263118,70265851,70266505,70269045,70271437,70275156,70277296,70279206,70279752,70281131,70281571,70282387,	70244720,70251467,70253490,70253697,70256066,70260758,70261823,70263229,70265962,70266616,70269101,70271507,70275305,70277386,70279384,70279824,70281225,70281850,70282690,	0	CTTN	cmpl	cmpl	-1,-1,0,0,2,0,0,1,1,1,1,0,1,0,0,1,1,2,2,
17	NM_138565	chr11	+	70244611	70282690	70253403	70281268	17	70244611,70251370,70253403,70253623,70255936,70260647,70261768,70263118,70265851,70266505,70269045,70271437,70275156,70277296,70279206,70279752,70281131,	70244720,70251467,70253490,70253697,70256066,70260758,70261823,70263229,70265962,70266616,70269101,70271507,70275305,70277386,70279384,70279824,70282690,	0	CTTN	cmpl	cmpl	-1,-1,0,0,2,0,0,1,1,1,1,0,1,0,0,1,1,
17	NM_005231	chr11	+	70244611	70282690	70253403	70281268	18	70244611,70251370,70253403,70253623,70255936,70260647,70261768,70263118,70265851,70266505,70267575,70269045,70271437,70275156,70277296,70279206,70279752,70281131,	70244720,70251467,70253490,70253697,70256066,70260758,70261823,70263229,70265962,70266616,70267686,70269101,70271507,70275305,70277386,70279384,70279824,70282690,	0	CTTN	cmpl	cmpl	-1,-1,0,0,2,0,0,1,1,1,1,1,0,1,0,0,1,1,
19	NM_003797	chr11	+	85955425	85989852	85956271	85989567	12	85955425,85961337,85963189,85966263,85967428,85968556,85975213,85977124,85979497,85988021,85988959,85989440,	85956385,85961490,85963282,85966329,85967554,85968638,85975305,85977258,85979603,85988180,85989033,85989852,	0	EED	cmpl	cmpl	0,0,0,0,0,0,1,0,2,0,0,2,
19	NM_001308007	chr11	+	85955425	85989852	85956271	85989567	13	85955425,85961337,85963189,85966263,85967428,85968556,85975213,85977124,85979497,85981124,85988021,85988959,85989440,	85956385,85961490,85963282,85966329,85967554,85968638,85975305,85977258,85979603,85981199,85988180,85989033,85989852,	0	EED	cmpl	cmpl	0,0,0,0,0,0,1,0,2,0,0,0,2,
19	NM_001330334	chr11	+	85955425	85989852	85956271	85989567	10	85955425,85961337,85963189,85966263,85967428,85968556,85975213,85988021,85988959,85989440,	85956385,85961490,85963282,85966329,85967554,85968638,85975305,85988180,85989033,85989852,	0	EED	cmpl	cmpl	0,0,0,0,0,0,1,0,0,2,
24	NM_001142685	chr11	-	128834954	129062093	128838801	129062093	22	128834954,128842347,128844018,128846457,128848664,128850447,128851310,128851723,128855897,128856418,128857917,128868213,128910822,128932174,128933796,128934735,128936625,128963515,128993340,128994697,129034213,129061977,	128841054,128843327,128844897,128846529,128848810,128850643,128851456,128851831,128855980,128856563,128858020,128868363,128910904,128932252,128933919,128934828,128936763,128963602,128993425,128994789,129034322,129062093,	0	ARHGAP32	cmpl	cmpl	0,1,1,1,2,1,2,2,0,2,1,1,0,0,0,0,0,0,2,0,2,0,
76	NM_139131	chr11	-	3732783	3819022	3733772	3803347	20	3732783,3735047,3740641,3741941,3744386,3746332,3752620,3756420,3765738,3774545,3781768,3784131,3789810,3792977,3794861,3797111,3800102,3800385,3803271,3818629,	3733958,3735225,3740780,3742055,3744685,3746449,3752808,3756554,3765879,3774638,3781856,3784269,3789974,3793158,3794969,3797251,3800279,3800487,3803375,3819022,	0	NUP98	cmpl	cmpl	0,2,1,1,2,2,0,1,1,1,0,0,1,0,0,1,1,1,0,-1,
76	NM_139132	chr11	-	3696239	3819022	3697388	3803347	32	3696239,3697738,3700783,3704429,3712576,3714461,3716678,3720311,3721839,3723692,3726429,3727674,3733793,3735047,3740641,3741941,3744386,3746332,3752620,3756420,3765738,3774545,3781768,3784131,3789810,3792977,3794861,3797111,3800102,3800385,3803271,3818629,	3697606,3697850,3700938,3704671,3712719,3714605,3716836,3720578,3722069,3724122,3726586,3727857,3733958,3735225,3740780,3742055,3744685,3746449,3752808,3756554,3765879,3774638,3781856,3784269,3789974,3793158,3794969,3797251,3800279,3800487,3803375,3819022,	0	NUP98	cmpl	cmpl	1,0,1,2,0,0,1,1,2,1,0,0,0,2,1,1,2,2,0,1,1,1,0,0,1,0,0,1,1,1,0,-1,
76	NM_005387	chr11	-	3732783	3819022	3733772	3803347	20	3732783,3735047,3740641,3741941,3744386,3746332,3752620,3756420,3765738,3774545,3781717,3784131,3789810,3792977,3794861,3797111,3800102,3800385,3803271,3818629,	3733958,3735225,3740780,3742055,3744685,3746449,3752808,3756554,3765879,3774638,3781856,3784269,3789974,3793158,3794969,3797251,3800279,3800487,3803375,3819022,	0	NUP98	cmpl	cmpl	0,2,1,1,2,2,0,1,1,1,0,0,1,0,0,1,1,1,0,-1,
76	NM_016320	chr11	-	3696239	3819022	3697388	3803347	33	3696239,3697738,3700783,3704429,3707202,3712576,3714461,3716678,3720311,3721839,3723692,3726429,3727674,3733793,3735047,3740641,3741941,3744386,3746332,3752620,3756420,3765738,3774545,3781768,3784131,3789810,3792977,3794861,3797111,3800102,3800385,3803271,3818629,	3697606,3697850,3700938,3704671,3707424,3712719,3714605,3716836,3720578,3722069,3724122,3726586,3727857,3733958,3735225,3740780,3742055,3744685,3746449,3752808,3756554,3765879,3774638,3781856,3784269,3789974,3793158,3794969,3797251,3800279,3800487,3803375,3819022,	0	NUP98	cmpl	cmpl	1,0,1,2,2,0,0,1,1,2,1,0,0,0,2,1,1,2,2,0,1,1,1,0,0,1,0,0,1,1,1,0,-1,
80	NM_001270428	chr11	-	8245850	8290182	8246162	8289995	4	8245850,8248521,8251837,8289973,	8246268,8248647,8252051,8290182,	0	LMO1	cmpl	cmpl	2,2,1,0,
80	NM_002315	chr11	-	8245850	8285425	8246162	8284909	4	8245850,8248521,8251837,8284884,	8246268,8248647,8252051,8285425,	0	LMO1	cmpl	cmpl	2,2,1,0,
80	NR_073006	chr11	-	8245850	8285425	8285425	8285425	4	8245850,8248400,8251837,8284884,	8246268,8248647,8252051,8285425,	0	LMO1	unk	unk	-1,-1,-1,-1,
84	NM_032867	chr11	+	12308446	12380691	12313715	12380026	9	12308446,12313689,12315107,12341242,12345524,12348719,12371384,12376330,12379841,	12308711,12313844,12316404,12341358,12345617,12348813,12371484,12376404,12380691,	0	MICALCL	cmpl	cmpl	-1,0,0,1,0,0,1,2,1,
90	NM_005316	chr11	+	18343815	18388590	18354621	18387416	15	18343815,18354606,18357300,18359655,18361110,18362807,18363074,18369134,18369378,18373427,18373875,18379498,18380071,18382161,18387329,	18344287,18354775,18357493,18359821,18361204,18362957,18363154,18369262,18369466,18373516,18373993,18379589,18380187,18382254,18388590,	0	GTF2H1	cmpl	cmpl	-1,0,1,2,0,1,1,0,2,0,2,0,1,0,0,
90	NM_001142307	chr11	+	18343815	18388590	18354621	18387416	16	18343815,18347493,18354606,18357300,18359655,18361110,18362807,18363074,18369134,18369378,18373427,18373875,18379498,18380071,18382161,18387329,	18344287,18347700,18354775,18357493,18359821,18361204,18362957,18363154,18369262,18369466,18373516,18373993,18379589,18380187,18382254,18388590,	0	GTF2H1	cmpl	cmpl	-1,-1,0,1,2,0,1,1,0,2,0,2,0,1,0,0,
115	NM_001178083	chr11	+	44117098	44266980	44129262	44265837	15	44117098,44129232,44130743,44135734,44146338,44148365,44151594,44165796,44193223,44219378,44228342,44253902,44255664,44257842,44265698,	44117402,44129798,44130833,44135851,44146534,44148505,44151688,44165889,44193292,44219568,44228509,44254046,44255793,44257925,44266980,	0	EXT2	cmpl	cmpl	-1,0,2,2,2,0,2,0,0,0,1,0,0,0,2,
115	NM_000401	chr11	+	44117746	44266980	44117802	44265837	14	44117746,44129232,44130743,44135734,44146338,44148365,44151594,44193160,44219378,44228342,44253902,44255664,44257842,44265698,	44117871,44129798,44130833,44135851,44146534,44148505,44151688,44193292,44219568,44228509,44254046,44255793,44257925,44266980,	0	EXT2	cmpl	cmpl	0,0,2,2,2,0,2,0,0,1,0,0,0,2,
115	NM_207122	chr11	+	44117098	44266980	44129262	44265837	14	44117098,44129232,44130743,44135734,44146338,44148365,44151594,44193160,44219378,44228342,44253902,44255664,44257842,44265698,	44117402,44129798,44130833,44135851,44146534,44148505,44151688,44193292,44219568,44228509,44254046,44255793,44257925,44266980,	0	EXT2	cmpl	cmpl	-1,0,2,2,2,0,2,0,0,1,0,0,0,2,
117	NM_001346351	chr11	+	46638825	46697568	46665841	46693882	18	46638825,46651594,46653872,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46651650,46654009,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,-1,0,0,0,0,2,2,1,2,2,0,2,0,0,0,0,
117	NM_001346350	chr11	+	46638825	46697568	46665841	46693882	19	46638825,46639809,46642609,46651594,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46639925,46642707,46651650,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,-1,-1,0,0,0,0,2,2,1,2,2,0,2,0,0,0,0,
117	NM_001346353	chr11	+	46638825	46697568	46665841	46693882	17	46638825,46639809,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46639925,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,0,0,0,0,2,2,1,2,2,0,2,0,0,0,0,
117	NM_001346349	chr11	+	46638825	46697568	46665841	46693882	18	46638825,46639874,46642591,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46639925,46642707,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,-1,0,0,0,0,2,2,1,2,2,0,2,0,0,0,0,
117	NM_001205122	chr11	+	46638825	46697568	46667506	46693882	15	46638825,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,0,0,2,2,1,2,2,0,2,0,0,0,0,
117	NM_001205120	chr11	+	46638825	46697568	46665841	46693882	17	46638825,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686398,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46686509,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,0,0,0,0,2,2,1,2,2,0,0,2,0,0,0,0,
117	NM_001346320	chr11	+	46638825	46697568	46665841	46693882	19	46638825,46639809,46642609,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686398,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46639925,46642707,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46686509,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,-1,0,0,0,0,2,2,1,2,2,0,0,2,0,0,0,0,
117	NM_001205121	chr11	+	46638825	46697568	46665841	46693882	17	46638825,46639874,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46639925,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,0,0,0,0,2,2,1,2,2,0,2,0,0,0,0,
117	NM_001346322	chr11	+	46638825	46697568	46665841	46693882	20	46638825,46639809,46646850,46651594,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686398,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46639925,46646967,46651650,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46686509,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,-1,-1,0,0,0,0,2,2,1,2,2,0,0,2,0,0,0,0,
117	NM_001205119	chr11	+	46638825	46697568	46665841	46693882	18	46638825,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46685546,46686398,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46685645,46686509,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,0,0,0,0,2,2,1,2,2,0,0,0,2,0,0,0,0,
117	NM_014741	chr11	+	46638825	46697568	46665841	46693882	17	46638825,46651594,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46651650,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,0,0,0,0,2,2,1,2,2,0,2,0,0,0,0,
117	NM_001142673	chr11	+	46638825	46697568	46665841	46693882	18	46638825,46651594,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686398,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46651650,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46686509,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,0,0,0,0,2,2,1,2,2,0,0,2,0,0,0,0,
117	NR_144422	chr11	+	46638825	46697568	46697568	46697568	18	46638825,46651594,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686398,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46651650,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46686509,46687069,46689437,46690240,46690460,46691082,46697568,	0	ATG13	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
117	NM_001346334	chr11	+	46638825	46697568	46665841	46693882	18	46638825,46651594,46665828,46666888,46667419,46670686,46671726,46677782,46678644,46679073,46680941,46686425,46686932,46689322,46690048,46690343,46690953,46693804,	46639440,46651650,46665910,46666969,46667539,46670733,46671867,46677823,46678741,46679172,46681035,46686509,46687069,46689437,46690126,46690460,46691082,46697568,	0	ATG13	cmpl	cmpl	-1,-1,0,0,0,0,2,2,1,2,2,0,0,2,0,0,0,0,
